seed,dq,dp,de,dgf,dgm,dg1,dg2,dg3,dg4,pf,pm,p1,p2,p3,p4,blue_daf,blue_dam,blue_da1,blue_da2,blue_da3,blue_da4,pink_daf,pink_dam,pink_da1,pink_da2,pink_da3,pink_da4,blue_laf,blue_lam,blue_la1,blue_la2,blue_la3,blue_la4,pink_laf,pink_lam,pink_la1,pink_la2,pink_la3,pink_la4,pedid,xr1,blue_recomb,x1,xr2,pink_recomb,x2,x
780357200,0.4,0.6,0.1,3,3,3,3,3,3,0.8944100118,0.7777550521,0.726749866,0.8924686431,0.8272040307,0.7698793815,2,2,2,2,2,2,2,2,2,2,2,2,7,3,9,9,9,9,9,5,5,5,5,5,1168,0.1229496799,1,0.2142792038,0.9986764812,0,0.910361757,-0.301206185
289978164,0.4,0.6,0.1,2,1,1,2,1,2,-0.083635937,-0.626763332,-0.465536269,-0.070197184,-0.544453725,0.108206378,1,1,1,2,1,2,2,1,1,1,1,1,15,14,15,15,15,9,9,13,13,13,14,13,1169,0.4753166863,0,0.7494091912,0.8233724613,0,0.5093180391,1.08206378
593744783,0.4,0.6,0.1,2,2,2,2,1,2,-0.029087079,0.0614268481,-0.113814129,0.0033149379,-0.710213303,-0.030773145,1,2,1,1,1,1,2,1,2,2,1,2,4,5,4,4,14,4,14,7,7,7,7,7,1170,0.869509153,0,0.3449724118,0.2827839387,1,0.1704721759,-0.307731447
847196608,0.4,0.6,0.1,3,1,2,2,2,2,0.7663642593,-0.560342084,0.1105753033,0.1048619578,0.0203143386,-0.108032302,2,1,2,2,2,2,2,1,1,1,1,1,13,5,7,7,13,7,7,12,12,12,12,5,1171,0.3315020657,0,0.6585665008,0.3019593583,0,0.3369183863,-1.080323022
488638827,0.4,0.6,0.1,2,2,2,3,2,1,0.0420579381,0.0228227466,0.005433965,0.8636327621,-0.235915991,-0.573552838,2,2,1,2,1,1,1,1,2,2,2,1,14,2,8,8,8,8,8,11,2,2,2,2,1172,0.9493421479,0,0.74835987,0.1685353993,1,0.5974698191,0.2644716203
2118203620,0.4,0.6,0.1,1,2,1,1,1,1,-0.581634731,0.1249700482,-0.654255451,-0.726625018,-0.684410671,-0.544649532,1,1,1,1,1,1,1,2,1,1,1,1,15,9,15,15,15,13,13,11,11,9,9,11,1173,0.2640063256,1,0.3830612765,0.2633704381,1,0.2661401845,0.5535046795
74208917,0.4,0.6,0.1,2,1,1,1,2,1,0.093454129,-0.399390474,-0.577814144,-0.677030614,-0.128418891,-0.46497241,2,1,1,1,2,1,1,1,1,1,1,1,8,9,10,10,8,10,10,9,9,9,9,9,1174,0.8602112796,0,0.9794953922,0.8246279628,0,0.856232651,1.350275902
1145712739,0.4,0.6,0.1,3,2,2,2,3,3,0.6580968404,0.0638748089,-0.019603425,-0.068661164,0.8856052742,0.5779973068,2,1,2,2,2,2,2,2,1,1,2,2,12,12,9,9,9,12,9,11,11,11,11,11,1175,0.5450014628,0,0.2686424005,0.3071400157,0,0.6570777845,-2.220026932
767944631,0.4,0.6,0.1,1,2,1,1,2,2,-0.592995678,0.0971158675,-0.545220731,-0.520479519,0.0781545587,-0.034995917,1,2,1,1,1,1,1,1,1,1,2,2,13,3,13,13,8,13,8,3,3,3,3,3,1176,0.781391106,0,0.3098346322,0.3869258409,0,0.0919925459,-0.34995917
100143679,0.4,0.6,0.1,2,3,2,3,2,2,-0.036747249,0.7543752668,0.0393882353,0.7847543194,-0.070910263,0.0918953186,1,2,1,2,1,1,2,2,2,2,2,2,4,2,1,1,1,4,1,14,14,2,14,14,1177,0.3560447629,0,0.4845042832,0.8339886567,0,0.7821540873,0.9189531861
674187275,0.4,0.6,0.1,2,1,2,1,2,1,0.0128584604,-0.620214786,-0.118299169,-0.646279421,0.0608606327,-0.63944814,1,1,2,1,2,1,2,1,1,1,1,1,15,15,11,15,11,11,11,6,6,6,6,6,1178,0.2510936462,1,0.2332113582,0.2389470815,1,0.017521543,-0.3944814
1787367130,0.4,0.6,0.1,3,2,3,2,3,3,0.8597264923,-0.054858736,0.8734447622,0.0512480378,0.8753864752,0.8662017773,2,1,2,2,2,2,2,2,2,1,2,2,7,13,13,13,13,13,13,1,1,13,1,1,1179,0.2872900852,1,0.0232817298,0.3883785989,0,0.5082966376,0.6620177725
1735670045,0.4,0.6,0.1,1,2,2,1,2,2,-0.568618114,-0.232629822,-0.135829355,-0.738433075,-0.03986432,0.0172904775,1,1,1,1,1,1,1,2,2,1,2,2,8,11,5,8,5,8,5,5,5,11,5,5,1180,0.930223661,0,0.4756252461,0.9421626827,0,0.7987582119,0.172904775
124069313,0.4,0.6,0.1,3,2,3,3,3,2,0.7950887993,-0.146530258,0.6326677852,0.7816480507,0.6202605836,0.1494903612,2,2,2,2,2,2,2,1,2,2,2,1,6,11,6,8,6,8,8,10,11,10,10,10,1181,0.4570678009,0,0.7525016487,0.6194859956,0,0.6101345176,1.4949036122
755008828,0.4,0.6,0.1,2,3,3,3,2,2,0.0658150526,0.7423181249,0.7352420871,0.8842889946,-0.021212477,-0.157074045,2,2,2,2,1,1,1,2,2,2,2,2,15,10,15,15,15,11,11,5,5,10,5,10,1182,0.3530564538,0,0.8618694445,0.8650485593,0,0.2705931325,-1.570740451
1845676072,0.4,0.6,0.1,1,1,1,1,1,1,-0.500234586,-0.673265081,-0.46442792,-0.669302707,-0.476392872,-0.542386119,1,1,1,1,1,1,1,1,1,1,1,1,12,6,4,4,12,12,4,2,6,6,2,6,1183,0.7043373602,0,0.0284726829,0.2309567631,1,0.854864126,0.5761388089
1107533079,0.4,0.6,0.1,1,1,1,1,1,1,-0.649747684,-0.675073213,-0.467606406,-0.525340381,-0.65648303,-0.747343355,1,1,1,1,1,1,1,1,1,1,1,1,12,11,14,12,14,12,14,8,11,11,8,8,1184,0.881770167,0,0.2911479568,0.3848877849,0,0.8923528324,-1.473433552
302024260,0.4,0.6,0.1,1,2,1,2,2,1,-0.678321733,-0.123349462,-0.790617692,0.1706661141,-0.071572869,-0.53979746,1,1,1,1,1,1,1,2,1,2,2,1,12,3,12,12,12,12,7,13,3,13,13,3,1185,0.0671378775,1,0.8007466811,0.9802561765,0,0.4922513126,0.6020253965
465404550,0.4,0.6,0.1,1,2,2,2,2,2,-0.62762343,-0.016026886,0.0057511115,-0.106063025,0.068454042,0.0363308238,1,2,1,1,1,1,1,1,2,2,2,2,3,14,14,14,3,14,14,8,14,14,14,14,1186,0.1428379087,1,0.094630275,0.6327302142,0,0.4856335071,0.3633082379
94698445,0.4,0.6,0.1,1,3,2,2,2,2,-0.539876979,0.7697293251,-0.248046568,0.0982922687,-0.177767722,0.1650268932,1,2,1,1,1,1,1,2,2,2,2,2,4,6,4,4,13,4,13,15,6,6,6,15,1187,0.0250149528,1,0.6507111069,0.6739827477,0,0.6633235815,1.6502689319
785015863,0.4,0.6,0.1,3,1,2,2,2,2,0.8736155944,-0.590735502,0.029868948,-0.012864136,0.032164128,-0.148986725,2,1,2,2,2,2,2,1,1,1,1,1,1,13,1,6,6,6,6,14,14,14,13,14,1188,0.1208043779,1,0.4701463382,0.3155830839,0,0.932383819,-1.489867251
455192423,0.4,0.6,0.1,1,2,1,2,1,2,-0.505487901,-0.074902076,-0.637175387,-0.031433911,-0.653368761,0.0559927467,1,1,1,1,1,1,1,2,1,2,1,2,11,7,7,11,7,7,7,15,7,15,7,7,1189,0.5250696985,0,0.867713524,0.1388826287,1,0.7077811289,0.5599274671
1267260657,0.4,0.6,0.1,1,1,1,1,1,1,-0.697084562,-0.45526485,-0.65396008,-0.613691809,-0.49944907,-0.620239947,1,1,1,1,1,1,1,1,1,1,1,1,10,7,14,10,10,14,14,14,14,7,7,7,1190,0.2733441239,1,0.0693497011,0.1878289092,1,0.716735198,-0.202399467
1096436821,0.4,0.6,0.1,2,3,2,2,2,2,0.1398081082,0.8474193081,-0.029042058,0.0391158345,0.0378628433,-0.164150391,2,2,1,1,1,1,1,2,2,2,2,2,13,6,13,13,12,12,12,14,6,6,6,14,1191,0.9391101859,0,0.5655739589,0.9521062281,0,0.7146734249,-1.64150391
1619874258,0.4,0.6,0.1,1,1,1,1,1,1,-0.517089406,-0.580410216,-0.599205282,-0.685409531,-0.531640301,-0.596308499,1,1,1,1,1,1,1,1,1,1,1,1,2,13,2,2,2,2,2,4,4,4,4,4,1192,0.2811464333,1,0.3342917349,0.6880169183,0,0.7069318661,0.0369150058
1402453977,0.4,0.6,0.1,1,2,1,2,2,1,-0.601995988,-0.001728364,-0.490012656,0.0515471717,-0.039516494,-0.679090229,1,1,1,1,1,1,1,2,1,2,2,1,3,4,4,4,3,3,4,6,6,4,6,4,1193,0.40728824,0,0.36320405,0.6360304112,0,0.2285083557,-0.790902287
1901033140,0.4,0.6,0.1,2,2,1,2,3,1,0.1094900849,-0.008439098,-0.601883975,0.0765758381,0.894648414,-0.384267702,2,2,1,2,2,1,1,1,1,1,2,1,3,2,3,3,13,13,13,1,2,2,2,1,1194,0.3830838955,0,0.6352369756,0.3554142217,0,0.9228473184,2.1573229752
1784473720,0.4,0.6,0.1,2,1,1,2,2,2,-0.016233313,-0.636121867,-0.673029104,-0.057960557,0.1254793514,0.0362449889,2,1,1,2,2,2,1,1,1,1,1,1,1,15,5,1,1,5,5,10,15,15,10,10,1195,0.282032834,1,0.3197877176,0.6310089988,0,0.6681264311,0.3624498893
542123814,0.4,0.6,0.1,1,2,1,2,1,1,-0.481190132,0.0043393748,-0.460288057,0.1490752978,-0.669639563,-0.601107265,1,2,1,1,1,1,1,1,1,2,1,1,13,3,11,13,11,11,11,15,15,15,3,3,1196,0.3091781243,0,0.7574878879,0.2171189795,1,0.5555274633,-0.011072646
125021227,0.4,0.6,0.1,2,2,2,1,1,1,-0.055428899,0.0901180902,0.0516476693,-0.641782177,-0.767084356,-0.467574629,2,1,2,1,1,1,1,2,1,1,1,1,12,7,12,15,15,15,15,13,7,7,13,13,1197,0.8268399559,0,0.5696902944,0.233204316,1,0.0500036623,1.3242537058
2018883746,0.4,0.6,0.1,1,1,1,1,1,1,-0.79844288,-0.605182804,-0.457803116,-0.619289415,-0.43585586,-0.574067923,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,14,14,14,14,15,4,4,4,4,1198,0.9189921287,0,0.8539994936,0.1221767408,1,0.6536583582,0.2593207652
832216361,0.4,0.6,0.1,2,1,2,1,2,2,0.0151951807,-0.588286463,0.0041377448,-0.49192544,0.1326950568,-0.031474933,2,1,2,1,2,2,1,1,1,1,1,1,13,3,14,14,13,13,14,1,1,1,3,3,1199,0.5039754028,0,0.2668601523,0.0004940699,1,0.5813192095,-0.314749333
1235947317,0.4,0.6,0.1,3,2,2,3,3,3,0.8349953825,0.1533927616,0.0692036818,0.5883925855,0.8302226237,0.7192589799,2,1,2,2,2,2,2,2,1,2,2,2,1,5,1,11,11,11,11,6,6,6,6,6,1200,0.8766557546,0,0.7461714469,0.52051187,0,0.7591296973,-0.807410201
1004577021,0.4,0.6,0.1,2,1,2,1,2,2,0.0770053182,-0.822495988,-0.015079924,-0.594080648,0.0947362035,-0.097054953,2,1,2,1,2,2,1,1,1,1,1,1,6,2,6,6,12,6,12,13,2,2,2,2,1201,0.7708657807,0,0.0027988032,0.0702574775,1,0.6951300044,-0.970549531
1149699315,0.4,0.6,0.1,1,1,1,1,1,1,-0.769822237,-0.57122703,-0.616801632,-0.664559034,-0.630887197,-0.684906636,1,1,1,1,1,1,1,1,1,1,1,1,6,8,6,6,6,7,7,2,8,8,2,8,1202,0.0605593794,1,0.4399925878,0.1850015946,1,0.7582526546,-0.84906636
1768275036,0.4,0.6,0.1,3,1,2,2,2,2,0.9148843175,-0.659536028,0.172261413,0.0542156867,-0.012652054,0.044506505,2,1,2,2,2,2,2,1,1,1,1,1,13,13,14,13,13,14,14,12,13,13,12,13,1203,0.4954320581,0,0.7818434927,0.1516787885,1,0.7835598885,0.4450650503
616821139,0.4,0.6,0.1,2,2,1,1,2,3,-0.107236298,0.0123477816,-0.400537925,-0.54468148,0.0991075974,0.7635213446,2,2,1,1,2,2,1,1,1,1,1,2,4,8,15,4,4,4,15,7,8,7,7,8,1204,0.5625254212,0,0.2706906024,0.4712510125,0,0.4710948958,-0.364786554
1304939980,0.4,0.6,0.1,2,1,2,1,1,2,0.051065009,-0.60247915,0.0310183125,-0.607229388,-0.577158843,-0.12650835,2,1,2,1,1,2,1,1,1,1,1,1,14,15,14,14,14,14,14,3,15,15,3,15,1205,0.9845916368,0,0.0549428645,0.7093674376,0,0.3723538566,-1.265083496
301221135,0.4,0.6,0.1,1,1,1,1,1,1,-0.69135034,-0.523748412,-0.576679345,-0.630272413,-0.719397448,-0.534836367,1,1,1,1,1,1,1,1,1,1,1,1,15,9,15,15,15,2,2,8,8,8,8,9,1206,0.4155650863,0,0.5845489668,0.7427898444,0,0.176068436,0.6516363338
253972729,0.4,0.6,0.1,2,2,2,3,1,1,-0.1003879,0.0676701159,-0.114855645,0.733243227,-0.502677693,-0.478659218,1,2,1,2,1,1,2,1,2,2,1,1,5,2,5,6,5,5,6,4,2,2,2,4,1207,0.7650389805,0,0.1350431215,0.7150411469,0,0.9456548332,1.2134078183
864525699,0.4,0.6,0.1,2,2,2,2,1,2,-0.034361127,0.1560959849,0.1069790156,0.0565597659,-0.58521265,-0.144940908,2,1,2,1,1,1,1,2,1,2,1,2,3,11,13,13,3,3,13,12,11,12,11,12,1208,0.0678409823,1,0.8946964498,0.7525500873,0,0.6109614575,-1.449409082
2101964362,0.4,0.6,0.1,3,1,2,2,2,2,0.7742438286,-0.598016273,-0.109548792,0.0559488953,-0.146031823,0.061309808,2,1,2,2,2,2,2,1,1,1,1,1,11,5,4,4,4,11,4,9,9,5,9,9,1209,0.7018426991,0,0.411068795,0.2795671272,1,0.4900127964,0.6130980805
1180199114,0.4,0.6,0.1,1,2,1,2,1,2,-0.50946167,-0.109668218,-0.759757649,-0.176095872,-0.476042956,-0.259488659,1,1,1,1,1,1,1,2,1,2,1,2,7,8,2,2,7,2,2,3,3,3,8,8,1210,0.5716269797,0,0.5610943225,0.0183966449,1,0.6549003546,-2.594886586
1921074095,0.4,0.6,0.1,2,1,1,2,2,2,-0.044382201,-0.653705318,-0.575229667,-0.006447578,-0.01415182,0.1079289937,1,1,1,2,2,2,2,1,1,1,1,1,13,10,13,13,13,7,7,4,10,10,4,4,1211,0.6718695619,0,0.6026687746,0.5950432665,0,0.5486861381,1.0792899372
1114872020,0.4,0.6,0.1,1,2,1,1,1,1,-0.771629649,0.1074766403,-0.615097897,-0.541456344,-0.499740496,-0.838394591,1,2,1,1,1,1,1,1,1,1,1,1,15,13,15,14,15,14,14,14,13,14,14,14,1212,0.5278243579,0,0.8562770085,0.3639463388,0,0.775342998,-2.383945905
158226595,0.4,0.6,0.1,3,1,2,2,2,2,0.8612560265,-0.665887873,-0.007996641,0.0154343333,-0.185101865,0.2077365081,2,1,2,2,2,2,2,1,1,1,1,1,12,9,12,12,12,12,12,13,9,13,9,13,1213,0.5819506941,0,0.2137502656,0.6050915646,0,0.7194956759,2.077365081
1997976164,0.4,0.6,0.1,2,3,2,3,3,3,-0.031159672,0.8467864356,-0.050976478,0.6984391557,0.7213373374,0.9100603677,2,2,1,2,2,2,1,2,2,2,2,2,9,4,7,7,9,9,7,13,4,4,4,4,1214,0.5527010013,0,0.4793872724,0.1978725396,1,0.8227448393,1.1006036765
763850314,0.4,0.6,0.1,3,2,2,2,2,3,0.9272441844,0.0677002304,-0.095115622,0.0918135282,0.107899103,0.6493339667,2,1,2,2,2,2,2,2,1,1,1,2,6,8,6,6,7,6,7,7,8,8,7,7,1215,0.4646078457,0,0.433456762,0.4242208565,0,0.9527229094,-1.506660333
1061140120,0.4,0.6,0.1,1,2,1,1,1,1,-0.483435669,-0.057028363,-0.584995359,-0.473508984,-0.645997332,-0.75833244,1,2,1,1,1,1,1,1,1,1,1,1,12,9,12,12,12,11,11,6,9,9,9,9,1216,0.239178056,1,0.0416292693,0.1854035064,1,0.767303517,-1.5833244
1754865598,0.4,0.6,0.1,1,2,1,1,1,2,-0.569797523,0.154059885,-0.665730167,-0.416652929,-0.579575224,0.0306656416,1,2,1,1,1,1,1,1,1,1,1,2,3,15,11,3,11,11,11,9,15,9,15,15,1217,0.0812761714,1,0.0298548909,0.8931199614,0,0.1167811421,0.3066564158
2055650687,0.4,0.6,0.1,2,1,1,1,1,1,0.0395056697,-0.460642555,-0.70528996,-0.350510593,-0.677479271,-0.494137454,2,1,1,1,1,1,1,1,1,1,1,1,1,9,15,15,15,15,15,6,9,9,9,6,1218,0.3833922811,0,0.6519893537,0.5176203188,0,0.7690279082,1.0586254593
520234618,0.4,0.6,0.1,3,1,2,2,2,2,0.9262178472,-0.675223261,0.037570703,0.1151805086,-0.00873684,0.0034930909,2,1,2,2,2,2,2,1,1,1,1,1,8,3,8,8,9,9,9,8,8,3,3,3,1219,0.0036808038,1,0.3444312114,0.2698478975,1,0.633456854,0.0349309094
1974200225,0.4,0.6,0.1,2,2,2,3,3,2,0.0534815502,-0.076420876,0.0328504276,0.8844872579,0.8487296388,0.0803629746,2,2,1,2,2,1,1,1,2,2,2,2,3,4,3,3,3,3,3,9,4,4,4,4,1220,0.8832075372,0,0.619332278,0.356060832,0,0.1728637033,0.8036297461
197656180,0.4,0.6,0.1,3,3,3,3,3,3,0.901711046,0.7150258037,0.684716581,0.7947675936,0.8000698452,0.851951202,2,2,2,2,2,2,2,2,2,2,2,2,1,12,2,2,2,2,2,3,12,3,3,12,1221,0.446355059,0,0.8201392502,0.8170746657,0,0.3255029713,0.5195120197
888060356,0.4,0.6,0.1,3,2,3,2,2,3,0.6923250909,0.0460681569,0.7763112013,0.1683592575,-0.156821458,0.7594261579,2,1,2,2,2,2,2,2,2,1,1,2,1,1,6,6,1,1,6,5,5,1,1,5,1222,0.5897188371,0,0.4050193142,0.7560348202,0,0.8007059562,-0.405738421
1545438490,0.4,0.6,0.1,2,3,3,2,2,2,-0.028695204,0.8335135233,0.7304127241,0.1513250847,0.0436645183,-0.018355111,2,2,2,1,1,1,1,2,2,2,2,2,10,10,10,6,6,10,6,8,8,10,10,10,1223,0.18619842,1,0.7115942662,0.8083234615,0,0.1733819834,-0.183551111
1760168958,0.4,0.6,0.1,3,1,2,2,2,2,0.8395228169,-0.662359205,0.0911074215,0.0897354273,0.1199311763,0.068453325,2,1,2,2,2,2,2,1,1,1,1,1,14,11,14,13,14,13,13,15,11,15,11,15,1224,0.3140607045,0,0.5773030592,0.5938756934,0,0.7590181794,0.6845332498
1527996247,0.4,0.6,0.1,3,2,2,2,3,3,0.7718790879,0.0761528897,-0.077527584,0.0944075165,0.8767005766,0.775688426,2,1,2,2,2,2,2,2,1,1,2,2,4,4,6,4,4,6,6,12,12,4,12,12,1225,0.9457315476,0,0.5459176044,0.4435477794,0,0.8762233015,-0.24311574
1522290623,0.4,0.6,0.1,2,2,1,1,2,3,-0.02983485,-0.006860159,-0.598000772,-0.592550403,0.0207809346,0.7639392807,1,2,1,1,2,2,2,1,1,1,1,2,3,3,10,3,10,10,10,1,1,1,1,3,1226,0.994333751,0,0.7120301429,0.8022545761,0,0.0746026207,-0.360607193
1940306349,0.4,0.6,0.1,2,3,3,2,2,3,-0.099743319,0.6312827584,0.738079641,0.1207689274,-0.0455651,0.9489469727,2,2,2,1,1,2,1,2,2,2,2,2,1,3,8,8,8,1,8,5,5,3,3,5,1227,0.7974607469,0,0.4559324083,0.1711463841,1,0.4197029706,1.4894697268
1705742873,0.4,0.6,0.1,1,1,1,1,1,1,-0.711330483,-0.507037341,-0.605083225,-0.415081542,-0.521639766,-0.565222776,1,1,1,1,1,1,1,1,1,1,1,1,9,3,9,9,9,9,9,11,3,11,11,11,1228,0.0517589217,1,0.6118989492,0.7321944133,0,0.5691833238,0.3477722368
1746859449,0.4,0.6,0.1,2,3,2,2,3,3,-0.011466779,0.7168070141,0.0734708764,-0.031835598,0.7002642626,0.8154889982,1,2,1,1,2,2,2,2,2,2,2,2,9,5,9,9,9,10,10,15,5,5,5,15,1229,0.775594178,0,0.7909330366,0.2228185293,1,0.0717530065,0.1548899816
1209777259,0.4,0.6,0.1,2,2,1,2,3,2,0.1054956056,-0.074309197,-0.513801784,0.0994172354,0.7062396341,-0.254141222,2,1,1,2,2,2,1,2,1,1,2,1,1,3,12,1,12,12,12,10,3,10,10,3,1230,0.2089181823,1,0.3113104689,0.7331528844,0,0.2116106689,-2.541412221
731249638,0.4,0.6,0.1,2,2,3,1,2,3,-0.087477683,-0.104991483,0.8115832974,-0.481299342,-0.126689077,0.7238567399,2,2,2,1,1,2,1,1,2,1,2,2,2,9,3,3,3,2,3,6,6,6,9,9,1231,0.5031741245,0,0.2541650749,0.3046342974,0,0.1034534714,-0.761432601
1677739470,0.4,0.6,0.1,1,3,2,2,2,2,-0.511513445,0.8806761798,0.1494685326,0.0502424054,-0.020594781,0.0178554815,1,2,1,1,1,1,1,2,2,2,2,2,2,10,2,2,8,2,8,12,12,10,12,10,1232,0.013851427,1,0.5176698796,0.5202966414,0,0.0593579347,0.1785548153
1432305440,0.4,0.6,0.1,3,1,2,2,2,2,0.9043205945,-0.461664986,-0.057334218,0.2122375231,0.0625143506,-0.028703093,2,1,2,2,2,2,2,1,1,1,1,1,6,3,6,6,13,13,13,1,1,1,1,1,1233,0.483857976,0,0.994605226,0.6706855743,0,0.8824145877,-0.287030926
1471229227,0.4,0.6,0.1,3,2,3,2,2,3,0.8590241135,0.002807275,0.701510508,-0.026598968,-0.084286222,0.7717977641,2,1,2,2,2,2,2,2,2,1,1,2,10,10,14,14,14,10,14,15,15,10,10,15,1234,0.5392186495,0,0.1501946818,0.502092805,0,0.7113801193,-0.282022359
959975968,0.4,0.6,0.1,2,1,1,2,1,2,0.1682534102,-0.69576813,-0.669752279,0.0229489871,-0.624125394,-0.177117445,2,1,1,2,1,2,1,1,1,1,1,1,12,11,12,12,8,12,8,4,4,4,11,11,1235,0.7559595144,0,0.02383947,0.0868321504,1,0.6264031714,-1.771174453
1317634053,0.4,0.6,0.1,2,1,1,1,1,2,0.0570023702,-0.553992953,-0.670033882,-0.721745338,-0.52480856,-0.063802053,1,1,1,1,1,2,2,1,1,1,1,1,5,8,5,5,5,11,11,13,13,8,13,8,1236,0.5240613043,0,0.5731381241,0.3242529851,0,0.1747015823,-0.638020532
1393282585,0.4,0.6,0.1,1,3,2,2,2,2,-0.580440192,0.7455498269,0.0854905,-0.133808307,-0.031901884,-0.015455894,1,2,1,1,1,1,1,2,2,2,2,2,14,9,14,7,14,14,7,3,3,3,3,9,1237,0.2273965856,1,0.7694073342,0.083741765,1,0.9137253454,-0.15455894
1396348665,0.4,0.6,0.1,1,3,2,2,2,2,-0.846988559,0.7807187052,-0.111810577,-0.200090039,-0.194418921,-0.025461522,1,2,1,1,1,1,1,2,2,2,2,2,12,9,3,3,3,12,3,2,9,2,9,2,1238,0.9994610883,0,0.0780946343,0.4490221033,0,0.7312655718,-0.254615224
1449312902,0.4,0.6,0.1,1,1,1,1,1,1,-0.688364849,-0.638151817,-0.532808549,-0.509336602,-0.610322638,-0.639998899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1,1,7,1,1239,0.8110554697,0,0.0276616127,0.8253434672,0,0.1334916419,-0.399988992
2039071669,0.4,0.6,0.1,3,2,3,3,2,3,0.7251281832,-0.008667344,0.6216947761,0.5681357391,0.0421238779,0.9012220346,2,1,2,2,2,2,2,2,2,2,1,2,6,10,6,6,8,8,8,2,2,2,10,2,1240,0.0915684253,1,0.4263310849,0.3160967763,0,0.6514327608,1.0122203463
693641943,0.4,0.6,0.1,2,3,3,2,3,3,-0.02055005,0.6158634415,0.8794029995,-0.05307388,0.9205846523,0.7413828965,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,12,8,2,2,8,8,1241,0.5915030858,0,0.3108652156,0.3329158324,0,0.6040116807,-0.586171035
1352047382,0.4,0.6,0.1,2,3,2,2,3,2,0.026489629,0.6667803621,-0.029460517,-0.110196304,0.8340474425,-0.079040104,1,2,1,1,2,1,2,2,2,2,2,2,9,2,9,6,9,9,6,3,2,2,2,3,1242,0.6192094221,0,0.4963021043,0.6969247543,0,0.6088884862,-0.790401039
527707127,0.4,0.6,0.1,1,2,1,2,1,2,-0.552149597,0.1306561999,-0.605869729,0.0688178282,-0.587049203,0.0050109906,1,1,1,1,1,1,1,2,1,2,1,2,5,12,5,6,6,5,6,13,13,12,13,13,1243,0.2193702004,1,0.7008294881,0.8636711556,0,0.8672627885,0.0501099064
673205396,0.4,0.6,0.1,1,1,1,1,1,1,-0.700818158,-0.592857696,-0.607047282,-0.495761034,-0.516142428,-0.623126682,1,1,1,1,1,1,1,1,1,1,1,1,14,8,14,14,14,14,14,11,11,8,8,8,1244,0.1948537823,1,0.0525570447,0.3182209122,0,0.1069169338,-0.231266815
2064118111,0.4,0.6,0.1,2,2,2,2,2,2,0.123330586,0.0470158495,-0.108317277,0.0958900586,-0.183137925,0.1495338247,1,1,2,2,1,2,2,2,1,1,2,1,5,2,12,5,5,12,12,11,11,2,11,2,1245,0.3672118487,0,0.6563918002,0.3159059157,0,0.0429397873,1.4953382472
224589602,0.4,0.6,0.1,1,1,1,1,1,1,-0.542560419,-0.527833623,-0.821250898,-0.294720159,-0.655843251,-0.558232522,1,1,1,1,1,1,1,1,1,1,1,1,7,5,14,7,14,14,14,12,5,12,12,5,1246,0.1567002107,1,0.2281557793,0.6048921717,0,0.0418358525,0.4176747847
1635687084,0.4,0.6,0.1,2,1,2,2,1,2,0.0490208924,-0.523673619,0.0351511105,-0.044258168,-0.791722541,0.0072634622,2,1,2,2,1,2,1,1,1,1,1,1,12,8,12,12,8,12,8,5,5,8,5,8,1247,0.8512260275,0,0.0503058522,0.4556356466,0,0.1900619046,0.0726346218
1729255178,0.4,0.6,0.1,1,2,2,2,1,2,-0.540844157,-0.058951372,0.0650331319,-0.03575559,-0.797277685,0.028304955,1,1,1,1,1,1,1,2,2,2,1,2,6,8,13,13,6,6,13,11,11,8,11,8,1248,0.0191590116,1,0.8253359598,0.1669409704,1,0.9087733388,0.2830495505
62773494,0.4,0.6,0.1,3,3,3,3,3,3,0.8598704693,0.8599535738,0.7957398525,0.708400382,0.8817551903,0.8936341556,2,2,2,2,2,2,2,2,2,2,2,2,9,10,9,11,9,9,11,1,1,1,10,1,1249,0.9223628961,0,0.4893683076,0.265321558,1,0.0637695357,0.9363415565
1203689536,0.4,0.6,0.1,2,2,1,3,2,1,0.0384918321,0.1365842163,-0.711671677,0.8984382516,-0.030616481,-0.680712184,2,2,1,2,1,1,1,1,1,2,2,1,11,1,5,5,11,11,5,1,1,1,1,1,1250,0.0105447443,1,0.6161225492,0.9562884462,0,0.8700750796,-0.807121843
2110568509,0.4,0.6,0.1,2,2,2,1,2,2,-0.107806913,0.2039681308,-0.021984196,-0.534827261,-0.148745586,0.1059657991,2,2,2,1,2,2,1,1,1,1,1,1,8,5,2,8,8,2,2,10,5,10,10,10,1251,0.0826228727,1,0.2960691561,0.8904685801,0,0.6066533558,1.0596579913
1312372005,0.4,0.6,0.1,1,3,2,2,2,2,-0.535739043,0.7621281873,-0.178684391,0.0536491437,-0.102783491,-0.12718091,1,2,1,1,1,1,1,2,2,2,2,2,9,10,4,4,4,4,4,9,10,9,9,10,1252,0.5022013162,0,0.799175478,0.6696547119,0,0.1438452728,-1.271809102
1642252536,0.4,0.6,0.1,3,1,2,2,2,2,0.8307907298,-0.729607721,0.1693214465,-0.051082985,0.011178837,0.0024750639,2,1,2,2,2,2,2,1,1,1,1,1,4,1,5,4,5,5,5,12,12,12,12,12,1253,0.737820126,0,0.6804875995,0.4538100345,0,0.6140264178,0.0247506388
